layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
1,2583,0.905,0.842,0.78,0.341,0.2927,0.3145,0.84265757,-1.0001152,0.65006274,0.29412624,1.1326533462146124,-1.9697535,1.0035956,1.6512014,9.603205,0.0019067106,0.0013737325,0.05523635,2.8756137,0.03178962,0.5275
1,2743,0.8037,0.7990333333333334,0.7944,0.1311,0.10535,0.11503,0.9551256,-0.9780343,0.641162,0.15642904,1.32335362201936,-2.2837832,0.9399853,0.60413784,4.8696165,-2.6331883e-05,0.0011968586,-0.018286034,3.097579,0.0182297,0.6840033333333334
2,72,0.8926,0.8672,0.8423,0.2148,0.1945,0.2039333333333333,1.1930057,-0.7892629,0.75119805,0.33533612,1.9875611105562925,-2.0981908,1.2720742,1.0371909,6.3178024,-0.00025131795,0.0015532844,0.04427535,3.0399492,0.04284219,0.6632666666666667
2,151,0.848,0.7763333333333332,0.7373,0.156,0.1489,0.1527333333333333,1.1678586,-0.7298101,0.8413977,0.2620917,2.0718437991592498,-2.0761948,1.0591123,0.6872813,5.9460626,-0.0012426848,0.0011795273,-0.023724316,3.0399199,0.029915748,0.6235999999999999
2,762,0.7827,0.7566666666666667,0.7173,0.1261,0.1101,0.1163099999999999,1.0650079,-0.6910337,0.7460372,0.22159462,1.6908133308462496,-2.0504777,0.7777135,0.59385145,5.4970393,-2.9146866e-05,0.0012752964,0.013375525,3.0156305,0.017806115,0.6403566666666668
2,1112,0.7383,0.6555333333333334,0.5923,0.0652,0.0573,0.0613,1.4716052,-1.0992836,1.2291118,0.2488146,3.67633768156628,-3.2505405,1.7540412,-0.4771102,3.8228333,-0.0026695214,0.0012645496,0.11966561,3.0156937,0.0044514756,0.5942333333333334
2,1177,0.711,0.684,0.644,0.094,0.08606,0.0902333333333333,1.1141322,-0.6353471,0.8178877,0.1568245,1.9102308488881297,-2.033977,0.8472675,0.5382351,4.218323,2.7923703e-05,0.0013800138,-0.067089334,2.8943095,0.029523246,0.5937666666666668
2,1216,0.742,0.7001666666666667,0.651,0.1888,0.1742,0.1805666666666666,1.1089903,-0.7551508,0.7743575,0.2012271,1.8294890233003405,-1.9999591,1.4732791,0.25498632,3.9534745,-0.00034720905,0.0012536689,-0.031484347,2.9675121,0.0505532,0.5196000000000001
2,1238,0.7104,0.6603333333333333,0.631,0.1218,0.10516,0.1119066666666666,0.8801477,-0.5165509,0.5245997,0.29186413,1.04986481905538,-1.4277852,0.6482482,0.65460306,4.341088,0.0009642593,0.0012418642,0.05055118,3.006645,0.05526003,0.5484266666666667
2,1362,0.7964,0.7448,0.6685,0.1879,0.1595,0.1757333333333333,1.1508477,-0.5243391,0.7084217,0.25504333,1.82631173362618,-1.9791586,0.86768913,0.7451374,7.2924924,0.0020286092,0.0013131595,0.0070374007,2.9291868,0.02146605,0.5690666666666667
2,1735,0.744,0.7003,0.6284,0.1771,0.1558,0.1668666666666666,1.0684321,-0.56130004,0.8394216,0.31704637,1.8461757748569705,-2.1126971,1.2948639,0.2469979,5.1818495,0.0009637974,0.0014006046,0.10570769,2.9909813,0.04186387,0.5334333333333334
2,1788,0.8604,0.8416333333333333,0.8315,0.1604,0.1359,0.1474,0.96283853,-0.6764499,0.61833155,0.37119153,1.3093919405779633,-1.583004,0.7102579,1.6370652,9.480667,0.0009386447,0.001459947,-0.11089434,3.0251815,0.03927956,0.6942333333333334
