layer,neuron,max_corr,mean_corr,min_corr,max_baseline,min_baseline,mean_baseline,w_in_norm,input_bias,w_out_norm,in_out_sim,l2_penalty,mean,var,skew,kurt,vocab_mean,vocab_var,vocab_skew,vocab_kurt,sparsity,excess_corr
0,631,0.8804,0.832525,0.7837,0.3723,0.2886,0.312925,0.49289444,-1.406393,0.65516764,-0.29238123,0.6721895654860832,-1.4021752,0.51387805,1.4658184,6.423323,-0.0003745882,0.0011900219,0.050494943,3.0482216,0.06650349,0.5196
0,648,0.9556,0.870825,0.6377,0.2864,0.1959,0.24255,0.42162222,-0.28908658,0.357664,-0.23071519,0.3056888332937284,-0.45368215,0.26752198,2.2265992,10.862177,0.0008367896,0.0015143306,0.02955419,2.9662862,0.14220113,0.6282749999999999
0,650,0.7524,0.69625,0.577,0.1862,0.1736,0.18035,0.5459855,-1.5122223,0.5404749,0.13355455,0.59021328374026,-1.5341953,0.5470677,1.1771829,5.5999484,0.0010402438,0.001603119,0.07215239,2.9378817,0.048604567,0.5159
0,652,0.828,0.808675,0.7886,0.2123,0.1855,0.1949499999999999,0.505881,-0.4373163,0.4310995,-0.14537716,0.44176236506125,-0.5569677,0.18068801,1.7351403,12.78469,-0.00043949476,0.0012657618,-0.011903054,3.1390316,0.11192106,0.6137250000000001
0,675,0.9165,0.885875,0.811,0.2218,0.1577,0.185475,0.49879518,-0.7386579,0.38339114,0.14598387,0.395785397821732,-0.6167334,0.26636043,1.5544635,10.415021,-0.0004905688,0.0013056402,0.0121898735,3.1395278,0.10331087,0.7003999999999999
0,724,0.777,0.756675,0.7217,0.2231,0.1678,0.1901749999999999,0.5218582,-0.8944894,0.41653606,0.09040247,0.4458382701875636,-1.2847904,0.5194254,0.44476244,3.7594128,0.00015552623,0.0013815899,0.06980459,3.026062,0.04802359,0.5665000000000001
0,770,0.776,0.723175,0.665,0.1625,0.1494,0.154225,0.5991346,-1.0376107,0.44284382,0.28032443,0.5550729178293523,-0.79157346,0.31351665,0.18592483,3.7789226,0.00042717136,0.0015187472,0.15216777,3.1104634,0.09362215,0.5689500000000001
0,802,0.9673,0.8914,0.8213,0.2715,0.2491,0.2597,0.45761585,-0.37664276,0.41685894,-0.023233084,0.3831836420291461,-0.8053231,0.548444,1.0618857,5.696741,-0.001114262,0.0014741196,0.07233698,2.9145455,0.11874479,0.6316999999999999
0,816,0.8643,0.75235,0.6294,0.229,0.177,0.196125,0.45002273,-0.5292602,0.36553413,-0.19708306,0.3361356577115097,-0.53067535,0.20187786,2.3506362,16.65307,0.00045923537,0.0013334169,-0.05292742,3.0435033,0.10367328,0.556225
0,839,0.907,0.90165,0.8896,0.3367,0.2878,0.313375,0.47330573,-0.20140773,0.42486402,-0.09642161,0.4045277495413932,-0.7248808,0.7575457,0.11785568,3.7894113,-0.0008544326,0.001300337,0.318048,3.8498347,0.23220904,0.5882749999999999
0,851,0.931,0.853,0.683,0.2065,0.1807,0.19025,0.5270006,-0.8557743,0.40069208,0.28233668,0.4382837753750864,-0.8622739,0.44082674,1.4484296,8.567281,-0.00027182713,0.0012932933,0.029500216,3.113115,0.087602854,0.66275
0,866,0.7705,0.723775,0.6475,0.1473,0.1289,0.138125,0.6532974,-1.1109505,0.38537925,0.08443956,0.5753146591773226,-1.2586024,0.343893,1.5813689,10.999697,-0.0003830177,0.0011184604,-0.03382323,3.051937,0.024067944,0.58565
0,869,0.9688,0.965775,0.959,0.199,0.1514,0.168775,0.60482395,-1.3129146,0.47889885,0.075811975,0.595156119024925,-1.2102944,0.28304157,3.1665413,31.054674,-2.4913315e-05,0.001564216,0.47335386,4.9080615,0.010381096,0.797
0,870,0.961,0.9205,0.839,0.3289,0.2318,0.271225,0.55136013,-1.3802421,0.5294588,0.042171855,0.5843246138510568,-1.6049714,1.127407,1.0070598,4.348442,0.0016404918,0.0016558663,-0.047372438,2.907254,0.07618693,0.649275
0,874,0.984,0.942625,0.866,0.1654,0.1381,0.15575,0.58651197,-1.0623963,0.46046454,-0.095725276,0.5560238835506924,-0.98762625,0.27330026,4.15213,44.723064,-0.00015013787,0.0012965009,0.14811495,3.2296195,0.011466813,0.786875
0,902,0.7896,0.6916,0.6045,0.186,0.1578,0.167075,0.5633295,-0.63320965,0.40463302,0.025047747,0.4810680064445705,-0.9369614,0.40674347,0.5570367,4.8450675,-0.00013025191,0.0012760519,-0.0037989435,2.9417245,0.07517091,0.524525
0,913,0.9937,0.9896,0.9824,0.41,0.3235,0.355725,0.47564653,-0.8033094,0.50753886,-0.03170962,0.4838353159111406,-0.5299259,0.612632,3.7464302,18.59328,-0.00015447159,0.0021892649,0.4854843,3.9354048,0.0865069,0.633875
0,943,0.7227,0.6651750000000001,0.5703,0.1235,0.1123,0.1166099999999999,0.52625316,-0.7743835,0.3679877,-0.092967905,0.4123573357612755,-0.7039093,0.19368598,2.0950077,16.684547,-0.00020968087,0.0011270687,0.03906044,3.1284096,0.045953967,0.5485650000000002
0,951,0.951,0.9005,0.838,0.2047,0.1913,0.19965,0.63412565,-1.4198518,0.47312793,0.01994444,0.6259653781340073,-1.3099909,0.52116674,1.6919947,11.165478,0.0006137484,0.0013622291,0.015569407,2.9796178,0.03774513,0.70085
0,959,0.857,0.72285,0.635,0.2048,0.1656,0.184725,0.5324757,-1.0674652,0.44845226,0.02808522,0.4846398005895976,-1.3516603,0.5739354,0.44327655,4.1906443,0.0011096712,0.0014075625,-0.027152177,2.968918,0.04834621,0.538125
0,963,0.803,0.772,0.741,0.1215,0.1157,0.119415,0.74394906,-1.8320298,0.60401577,0.27954653,0.9182952542835764,-2.082643,0.4402342,0.87269545,5.602152,0.00036116788,0.0012787991,0.0031478032,3.0700724,0.008264058,0.652585
0,974,0.9565,0.9264,0.8936,0.2012,0.1743,0.187425,0.53447986,-0.7387287,0.38952628,-0.046003725,0.437399443556258,-1.2614807,0.41689673,0.8859624,6.3158226,-5.057709e-05,0.0015094354,0.24270226,3.3201709,0.031870946,0.7389749999999999
0,978,0.8647,0.842775,0.804,0.3325,0.2961,0.31875,0.46724513,-0.28116083,0.44152084,-0.04255691,0.4132586636630225,-0.83837837,0.6230451,0.043683633,3.2656581,-0.00041589973,0.0011606922,0.08926472,3.1251237,0.14269331,0.5240250000000001
0,984,0.853,0.800875,0.713,0.1655,0.1448,0.156425,0.5958482,-1.5378486,0.53867143,0.09129038,0.6452019869414849,-1.846912,0.53633827,0.81274265,6.5742407,-0.00026647793,0.0014803528,0.011678284,3.1045983,0.013079601,0.64445
0,988,0.9746,0.970575,0.9673,0.1729,0.1355,0.149725,0.5283222,-0.8774198,0.4528319,-0.11984849,0.4841810766704499,-0.8961309,0.21761404,4.0463824,44.495018,-0.0006927527,0.0012459906,0.11633414,3.122034,0.020514963,0.82085
0,999,0.962,0.942475,0.9023,0.3127,0.2391,0.2825999999999999,0.55683,-2.0759826,0.68465894,-0.5374016,0.7788175130219237,-1.9989315,1.1045545,1.4521885,5.7390776,0.00057549344,0.0013363411,-0.09183499,2.9402266,0.050448485,0.659875
0,1013,0.75,0.663325,0.542,0.1398,0.11707,0.1271825,0.6322551,-1.3641828,0.4796245,0.32008377,0.6297861724762599,-1.4110097,0.3365112,0.3667465,4.633937,-0.00017390314,0.0014605349,0.07588166,3.122471,0.016750045,0.5361425000000001
0,1023,0.816,0.7968999999999999,0.773,0.2864,0.2372,0.25975,0.51610214,-0.90940726,0.49905336,0.09070809,0.5154156750398692,-0.9728527,0.47972408,0.27633587,4.862773,-0.00040930396,0.001350666,0.02481621,2.9411805,0.06804778,0.53715
0,1037,0.9346,0.86775,0.7124,0.1206,0.1074,0.116085,0.7226552,-2.3040402,0.45234653,0.16264483,0.726847921290081,-2.4393735,0.62399065,1.0623829,8.389624,0.000110832676,0.001140891,-0.000616436,3.0494797,0.007967058,0.751665
0,1054,0.8823,0.841275,0.809,0.1692,0.1492,0.15825,0.52828085,-1.4002588,0.633053,-0.16246986,0.6798367572857225,-2.041952,0.54589653,0.92493546,4.5435553,0.0009878647,0.0019819506,-0.10455186,2.6742682,0.017378189,0.683025
0,1087,0.982,0.975,0.9624,0.2067,0.1842,0.1956,0.6311871,-1.2271664,0.465536,0.05727209,0.61512092250241,-1.2494311,0.47746107,2.2426512,17.901546,0.0011491597,0.0019934815,0.37722415,3.4167964,0.016026035,0.7794
0,1089,0.903,0.88055,0.8604,0.329,0.2487,0.282725,0.5611048,-1.4592746,0.5670887,-0.2614271,0.63642819025073,-1.9549109,0.6685806,1.5191325,8.034516,0.00069015066,0.0013446636,0.12174594,3.222735,0.03082339,0.597825
0,1095,0.728,0.652975,0.5044,0.137,0.12286,0.128565,0.56150234,-1.0316029,0.54172605,-0.03044023,0.6087519910740781,-1.2105329,0.35212162,0.37348685,3.3828418,-0.00017040904,0.0014072811,-0.2627158,3.620312,0.037530124,0.5244099999999999
0,1122,0.9736,0.96665,0.951,0.3198,0.2986,0.3067249999999999,0.593667,-0.30623358,0.32346824,-0.15285227,0.4570722091776975,-0.8055629,0.5491579,1.7299964,8.153785,-4.225058e-05,0.0014426011,0.30589652,3.7217302,0.101230085,0.6599250000000001
0,1128,0.8906,0.83585,0.7935,0.2288,0.1819,0.198825,0.55073106,-0.79879844,0.46112025,0.13280718,0.5159365854087862,-1.3496562,0.57120746,0.069934316,4.5160728,7.6937366e-05,0.0011395427,0.05795237,3.1552067,0.026139677,0.637025
0,1135,0.977,0.95775,0.929,0.2104,0.1642,0.1857,0.5302905,-0.8878511,0.44167858,-0.029765267,0.4762879824210664,-0.8384548,0.25500986,4.349971,41.929977,-0.0002484163,0.0012654046,0.15087186,3.2641797,0.021223972,0.77205
0,1153,0.8755,0.8558749999999999,0.825,0.1605,0.1436,0.1523749999999999,0.8059882,-2.569148,0.6282415,0.16769141,1.04430436086149,-2.6150267,1.1372606,0.3922309,4.585326,0.00041361814,0.0014271457,-0.053109176,3.0216978,0.017353987,0.7035
0,1170,0.863,0.78195,0.7334,0.24,0.2153,0.2272249999999999,0.5212953,-0.8354552,0.398869,-0.14739326,0.4308452689630899,-0.79793316,0.3174817,2.3031957,15.461003,0.0011487204,0.0015219959,0.036729235,3.106298,0.044224482,0.5547250000000001
0,1187,0.8315,0.7576,0.633,0.2139,0.1593,0.17905,0.56133723,-0.5739783,0.3649466,0.056350183,0.4482855066356329,-1.121297,0.5306703,0.66870075,4.44896,0.00063744024,0.0015177341,-0.053526644,3.0983262,0.06283823,0.5785500000000001
0,1221,0.9595,0.876625,0.6875,0.255,0.2008,0.21935,0.5994416,-1.4256408,0.45725113,0.29281834,0.5684088276968369,-1.4473138,0.50044733,1.6679883,10.719611,0.000121669655,0.0012161987,0.23106425,3.4889574,0.031699333,0.657275
0,1234,0.7725,0.6814,0.5977,0.1724,0.1436,0.1563,0.61737365,-1.3753537,0.4653396,0.020202616,0.5976911670424825,-1.6944895,0.5152869,1.3144889,7.007403,0.00043692786,0.0013781016,-0.12542905,3.0541825,0.032610048,0.5251
0,1251,0.973,0.95015,0.9116,0.2854,0.2407,0.25605,0.24578705,-0.6714979,0.5896344,0.069484934,0.4080799996110625,-0.569184,0.79453427,0.6222658,2.682802,-0.00017981602,0.0003945383,0.03893166,2.9836152,0.2502746,0.6941
0,1263,0.936,0.907575,0.88,0.3552,0.2544,0.3016999999999999,0.52999306,-1.2101382,0.708812,-0.038588464,0.7833070949921637,-1.5596783,0.50998837,1.3293116,7.5622134,-0.000793989,0.0012353769,0.011905007,2.9486568,0.03004197,0.6058750000000002
0,1270,0.9893,0.93265,0.836,0.3306,0.284,0.298725,0.27137974,-0.61500293,0.5976959,0.12822261,0.4308873521592775,-0.07104129,0.8666573,0.7465302,2.1214533,4.6065674e-05,0.00030219933,0.06716708,3.150565,0.37958977,0.633925
0,1297,0.818,0.758825,0.6963,0.2532,0.2227,0.2369,0.5444684,-1.2052422,0.49281698,0.0863473,0.5393144143748804,-0.8374745,0.49757665,0.463117,3.372028,-0.00019208097,0.0012375745,0.009334341,2.9142346,0.14509934,0.521925
0,1389,0.756,0.695725,0.6216,0.1414,0.1256,0.134375,0.5814651,-1.0234253,0.40937182,0.006373154,0.5056869495281223,-1.1433233,0.33683354,0.75155497,6.7458253,0.0001201727,0.0012377789,-0.026573872,3.0095544,0.030114578,0.56135
0,1395,0.9595,0.922675,0.868,0.2233,0.202,0.208025,0.37952343,-0.7810067,0.55059165,0.35369906,0.4471891989686873,-0.88708234,0.23213665,3.7684581,23.461937,5.740815e-05,0.0006895053,-0.31252643,4.843278,0.037369046,0.71465
0,1411,0.933,0.89275,0.8374,0.1663,0.1416,0.152425,0.55245656,-0.81808686,0.42818755,-0.022883277,0.4885528286620361,-0.861737,0.20962238,3.6378376,43.886814,-0.00012359335,0.0011823165,0.028850991,3.2345989,0.034552008,0.740325
0,1412,0.8325,0.809925,0.7812,0.2659,0.2349,0.2488,0.53543144,-1.0857553,0.5764107,-0.06377053,0.6189361220149636,-1.1598204,0.54637897,0.7412547,4.114408,-0.00011065195,0.001569087,-0.4258848,3.8661418,0.07778621,0.561125
0,1414,0.643,0.6356999999999999,0.6304,0.09924,0.07825,0.0886349999999999,0.6132807,-1.1188018,0.4018225,0.34164846,0.53757453849874,-1.3720785,0.28568456,0.71891737,5.080814,-0.00059088215,0.0017049103,0.25804278,3.7264273,0.01979359,0.547065
0,1438,0.9595,0.916375,0.8423,0.16,0.1418,0.149125,0.5544905,-0.84520626,0.4355442,-0.2987963,0.49715846474389,-0.7738865,0.19499008,3.5365617,40.069496,0.0005043965,0.0010542197,-0.0934387,3.357929,0.031441502,0.76725
0,1439,0.9014,0.8194,0.75,0.3464,0.2893,0.31015,0.20226319,-0.3380109,0.7923021,-0.011007183,0.6686530156933861,-0.38099772,0.32652742,0.21033885,2.3848608,-0.00023819343,0.00036009806,0.010835248,3.0208251,0.3184642,0.50925
0,1477,0.8726,0.8348500000000001,0.749,0.1385,0.1226,0.12985,0.6425882,-1.8855944,0.7740429,0.1737044,1.01206200581965,-2.6932085,1.4266022,-0.5730947,3.9562216,-2.2151096e-05,0.0012342051,0.0026197243,2.9902732,0.009454698,0.7050000000000001
0,1495,0.9014,0.75125,0.6436,0.2175,0.1875,0.20125,0.52350956,-1.1222804,0.41528633,0.24548982,0.4465249952962625,-1.0475314,0.34313032,0.7573742,6.00298,0.00014567722,0.0011051468,-0.026638545,3.059917,0.046106838,0.5499999999999999
0,1503,0.8413,0.76685,0.7354,0.1819,0.1553,0.168625,0.5598657,-0.74539393,0.38835734,-0.09119527,0.4642710255683656,-0.665298,0.24104975,1.6929388,13.240978,-0.00021890906,0.0012436778,0.08529572,3.0870295,0.07600238,0.598225
0,1529,0.8716,0.8397749999999999,0.7915,0.363,0.2432,0.3143749999999999,0.36685652,-0.6854681,0.50235337,0.23306955,0.3869426146168673,-0.6676003,0.6948064,2.3541064,8.144477,0.0002258289,0.000479184,0.042263206,2.9962754,0.11578979,0.5254000000000001
